order_id,order_date,channel,sku_id,sku_name,category,quantity,revenue,cost_price,total_cost,fee_rate,platform_fee,net_profit,net_margin_pct
ORD00185,2026-06-10,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,69700.0,9000,18000,0.13,9061.0,42639.0,61.2
ORD00186,2026-06-10,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34900.0,9000,9000,0.16,5584.0,20316.0,58.2
ORD00187,2026-06-10,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,3,107800.0,9500,28500,0.0,0.0,79300.0,73.6
ORD00188,2026-06-10,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,67500.0,8800,17600,0.13,8775.0,41125.0,60.9
ORD00189,2026-06-10,Đại lý,SKU004,Trà cà leo gai giảm cân,Detox,2,103900.0,15000,30000,0.0,0.0,73900.0,71.1
ORD00190,2026-06-10,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39000.0,10500,10500,0.13,5070.0,23430.0,60.1
ORD00191,2026-06-11,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,69500.0,8800,17600,0.0,0.0,51900.0,74.7
ORD00192,2026-06-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,54800.0,15000,15000,0.13,7124.0,32676.0,59.6
ORD00193,2026-06-11,Đại lý,SKU005,Trà hoa cúc an thần,An thần,2,73600.0,9500,19000,0.0,0.0,54600.0,74.2
ORD00194,2026-06-11,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,114700.0,11000,33000,0.16,18352.0,63348.0,55.2
ORD00195,2026-06-11,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,3,106300.0,9000,27000,0.13,13819.0,65481.0,61.6
ORD00196,2026-06-11,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,109100.0,9800,29400,0.16,17456.0,62244.0,57.1
ORD00197,2026-06-11,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,33000.0,8800,8800,0.16,5280.0,18920.0,57.3
ORD00198,2026-06-11,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,37100.0,9800,9800,0.16,5936.0,21364.0,57.6
ORD00199,2026-06-11,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,38900.0,11000,11000,0.13,5057.0,22843.0,58.7
ORD00200,2026-06-11,Shopee,SKU003,Trà diếp cá rau má,Detox,1,42600.0,10500,10500,0.13,5538.0,26562.0,62.4
ORD00201,2026-06-11,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37700.0,9500,9500,0.13,4901.0,23299.0,61.8
ORD00202,2026-06-11,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,33000.0,8800,8800,0.13,4290.0,19910.0,60.3
ORD00203,2026-06-12,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65000.0,8500,17000,0.13,8450.0,39550.0,60.8
ORD00204,2026-06-12,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,68000.0,9000,18000,0.0,0.0,50000.0,73.5
ORD00205,2026-06-12,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,110400.0,15000,30000,0.13,14352.0,66048.0,59.8
ORD00206,2026-06-12,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,32300.0,8800,8800,0.16,5168.0,18332.0,56.8
ORD00207,2026-06-12,Shopee,SKU003,Trà diếp cá rau má,Detox,3,122600.0,10500,31500,0.13,15938.0,75162.0,61.3
ORD00208,2026-06-12,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37900.0,9500,9500,0.13,4927.0,23473.0,61.9
ORD00209,2026-06-12,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65100.0,9000,18000,0.13,8463.0,38637.0,59.4
ORD00210,2026-06-12,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,73700.0,9800,19600,0.0,0.0,54100.0,73.4
ORD00211,2026-06-12,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,91400.0,8500,25500,0.16,14624.0,51276.0,56.1
ORD00212,2026-06-12,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,2,113100.0,15000,30000,0.0,0.0,83100.0,73.5
ORD00213,2026-06-12,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,103500.0,15000,30000,0.13,13455.0,60045.0,58.0
ORD00214,2026-06-12,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,34500.0,8800,8800,0.16,5520.0,20180.0,58.5
ORD00215,2026-06-12,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,65100.0,8800,17600,0.13,8463.0,39037.0,60.0
ORD00216,2026-06-12,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30400.0,8500,8500,0.0,0.0,21900.0,72.0
ORD00217,2026-06-12,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,160700.0,15000,45000,0.13,20891.0,94809.0,59.0
ORD00218,2026-06-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,53900.0,15000,15000,0.13,7007.0,31893.0,59.2
ORD00219,2026-06-13,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,55900.0,15000,15000,0.16,8944.0,31956.0,57.2
ORD00220,2026-06-13,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,2,60500.0,8500,17000,0.0,0.0,43500.0,71.9
ORD00221,2026-06-13,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,3,102100.0,9000,27000,0.0,0.0,75100.0,73.6
ORD00222,2026-06-13,Đại lý,SKU004,Trà cà leo gai giảm cân,Detox,3,166200.0,15000,45000,0.0,0.0,121200.0,72.9
ORD00223,2026-06-13,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,1,29900.0,8500,8500,0.16,4784.0,16616.0,55.6
ORD00224,2026-06-13,Đại lý,SKU003,Trà diếp cá rau má,Detox,1,42700.0,10500,10500,0.0,0.0,32200.0,75.4
ORD00225,2026-06-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,101400.0,15000,30000,0.13,13182.0,58218.0,57.4
ORD00226,2026-06-13,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,37100.0,11000,11000,0.13,4823.0,21277.0,57.4
ORD00227,2026-06-13,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,63800.0,8500,17000,0.0,0.0,46800.0,73.4
ORD00228,2026-06-13,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,121700.0,11000,33000,0.16,19472.0,69228.0,56.9
ORD00229,2026-06-13,Shopee,SKU003,Trà diếp cá rau má,Detox,3,128200.0,10500,31500,0.13,16666.0,80034.0,62.4
ORD00230,2026-06-13,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,102000.0,15000,30000,0.16,16320.0,55680.0,54.6
ORD00231,2026-06-13,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36100.0,9800,9800,0.16,5776.0,20524.0,56.9
ORD00232,2026-06-13,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,3,104700.0,9000,27000,0.13,13611.0,64089.0,61.2
ORD00233,2026-06-13,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32600.0,8500,8500,0.13,4238.0,19862.0,60.9
ORD00234,2026-06-13,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,32600.0,8800,8800,0.13,4238.0,19562.0,60.0
ORD00235,2026-06-14,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,109400.0,15000,30000,0.13,14222.0,65178.0,59.6
ORD00236,2026-06-14,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65000.0,8500,17000,0.13,8450.0,39550.0,60.8
ORD00237,2026-06-14,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,78600.0,10500,21000,0.16,12576.0,45024.0,57.3
ORD00238,2026-06-14,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,41700.0,10500,10500,0.16,6672.0,24528.0,58.8
ORD00239,2026-06-14,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,37800.0,9500,9500,0.0,0.0,28300.0,74.9
ORD00240,2026-06-14,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,56600.0,15000,15000,0.13,7358.0,34242.0,60.5
ORD00241,2026-06-14,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,102300.0,9800,29400,0.13,13299.0,59601.0,58.3
ORD00242,2026-06-14,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,64900.0,8500,17000,0.0,0.0,47900.0,73.8
ORD00243,2026-06-14,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41300.0,10500,10500,0.13,5369.0,25431.0,61.6
ORD00244,2026-06-14,Đại lý,SKU003,Trà diếp cá rau má,Detox,3,121400.0,10500,31500,0.0,0.0,89900.0,74.1
ORD00245,2026-06-14,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,3,123300.0,11000,33000,0.13,16029.0,74271.0,60.2
ORD00246,2026-06-14,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,1,40200.0,11000,11000,0.0,0.0,29200.0,72.6
ORD00247,2026-06-14,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,39600.0,11000,11000,0.13,5148.0,23452.0,59.2
ORD00248,2026-06-14,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,3,114500.0,9500,28500,0.16,18320.0,67680.0,59.1
ORD00249,2026-06-14,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32600.0,8500,8500,0.16,5216.0,18884.0,57.9
ORD00250,2026-06-14,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,77600.0,10500,21000,0.16,12416.0,44184.0,56.9
ORD00251,2026-06-14,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30600.0,8500,8500,0.13,3978.0,18122.0,59.2
ORD00252,2026-06-14,Shopee,SKU003,Trà diếp cá rau má,Detox,2,85400.0,10500,21000,0.13,11102.0,53298.0,62.4
ORD00253,2026-06-14,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,55600.0,15000,15000,0.13,7228.0,33372.0,60.0
ORD00254,2026-06-14,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,82100.0,11000,22000,0.13,10673.0,49427.0,60.2
ORD00255,2026-06-14,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,38900.0,11000,11000,0.13,5057.0,22843.0,58.7
ORD00256,2026-06-15,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,108000.0,9800,29400,0.13,14040.0,64560.0,59.8
ORD00257,2026-06-15,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,69100.0,9800,19600,0.0,0.0,49500.0,71.6
ORD00258,2026-06-15,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65400.0,9000,18000,0.0,0.0,47400.0,72.5
ORD00259,2026-06-15,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,33500.0,8800,8800,0.13,4355.0,20345.0,60.7
ORD00260,2026-06-15,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35800.0,9800,9800,0.0,0.0,26000.0,72.6
ORD00261,2026-06-15,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,2,72700.0,9500,19000,0.16,11632.0,42068.0,57.9
ORD00262,2026-06-15,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,3,115200.0,9500,28500,0.16,18432.0,68268.0,59.3
ORD00263,2026-06-15,Đại lý,SKU003,Trà diếp cá rau má,Detox,2,78400.0,10500,21000,0.0,0.0,57400.0,73.2
ORD00264,2026-06-15,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65300.0,9000,18000,0.13,8489.0,38811.0,59.4
ORD00265,2026-06-15,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,106700.0,15000,30000,0.13,13871.0,62829.0,58.9
ORD00266,2026-06-15,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,65700.0,8800,17600,0.16,10512.0,37588.0,57.2
ORD00267,2026-06-16,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,100500.0,9800,29400,0.0,0.0,71100.0,70.7
ORD00268,2026-06-16,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,50800.0,15000,15000,0.16,8128.0,27672.0,54.5
ORD00269,2026-06-16,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,55800.0,15000,15000,0.13,7254.0,33546.0,60.1
ORD00270,2026-06-16,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,77500.0,9500,19000,0.13,10075.0,48425.0,62.5
ORD00271,2026-06-16,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32900.0,9000,9000,0.16,5264.0,18636.0,56.6
ORD00272,2026-06-16,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,74400.0,11000,22000,0.13,9672.0,42728.0,57.4
ORD00273,2026-06-16,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,35200.0,9500,9500,0.13,4576.0,21124.0,60.0
ORD00274,2026-06-16,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,67900.0,9800,19600,0.13,8827.0,39473.0,58.1
ORD00275,2026-06-16,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,71700.0,9500,19000,0.0,0.0,52700.0,73.5
ORD00276,2026-06-16,Zalo/Fanpage,SKU003,Trà diếp cá rau má,Detox,1,42300.0,10500,10500,0.0,0.0,31800.0,75.2
ORD00277,2026-06-16,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,43200.0,10500,10500,0.16,6912.0,25788.0,59.7
ORD00278,2026-06-16,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,33800.0,8800,8800,0.16,5408.0,19592.0,58.0
ORD00279,2026-06-16,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34500.0,9000,9000,0.13,4485.0,21015.0,60.9
ORD00280,2026-06-16,Shopee,SKU003,Trà diếp cá rau má,Detox,1,42100.0,10500,10500,0.13,5473.0,26127.0,62.1
ORD00281,2026-06-16,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,65900.0,8800,17600,0.16,10544.0,37756.0,57.3
ORD00282,2026-06-16,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,107300.0,15000,30000,0.13,13949.0,63351.0,59.0
ORD00283,2026-06-16,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,3,102600.0,9000,27000,0.0,0.0,75600.0,73.7
ORD00284,2026-06-16,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,37100.0,9800,9800,0.16,5936.0,21364.0,57.6
ORD00285,2026-06-16,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,53600.0,15000,15000,0.0,0.0,38600.0,72.0
ORD00286,2026-06-16,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33400.0,9000,9000,0.0,0.0,24400.0,73.1
ORD00287,2026-06-16,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,63300.0,8500,17000,0.13,8229.0,38071.0,60.1
ORD00288,2026-06-17,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,2,107600.0,15000,30000,0.0,0.0,77600.0,72.1
ORD00289,2026-06-17,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,38300.0,9500,9500,0.16,6128.0,22672.0,59.2
ORD00290,2026-06-17,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,75900.0,9500,19000,0.13,9867.0,47033.0,62.0
ORD00291,2026-06-17,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,53100.0,15000,15000,0.13,6903.0,31197.0,58.8
ORD00292,2026-06-17,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,3,153500.0,15000,45000,0.0,0.0,108500.0,70.7
ORD00293,2026-06-17,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,38900.0,9500,9500,0.13,5057.0,24343.0,62.6
ORD00294,2026-06-17,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,55600.0,15000,15000,0.16,8896.0,31704.0,57.0
ORD00295,2026-06-17,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,3,100900.0,9000,27000,0.13,13117.0,60783.0,60.2
ORD00296,2026-06-17,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,68700.0,9000,18000,0.13,8931.0,41769.0,60.8
ORD00297,2026-06-17,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,168900.0,15000,45000,0.16,27024.0,96876.0,57.4
ORD00298,2026-06-17,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,37000.0,9800,9800,0.13,4810.0,22390.0,60.5
ORD00299,2026-06-17,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,82000.0,10500,21000,0.16,13120.0,47880.0,58.4
ORD00300,2026-06-17,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,52700.0,15000,15000,0.13,6851.0,30849.0,58.5
ORD00301,2026-06-17,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31500.0,8500,8500,0.16,5040.0,17960.0,57.0
ORD00302,2026-06-17,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,79000.0,11000,22000,0.0,0.0,57000.0,72.2
ORD00303,2026-06-17,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,3,106200.0,9000,27000,0.16,16992.0,62208.0,58.6
ORD00304,2026-06-17,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,3,96400.0,8500,25500,0.13,12532.0,58368.0,60.5
ORD00305,2026-06-17,Đại lý,SKU003,Trà diếp cá rau má,Detox,1,42700.0,10500,10500,0.0,0.0,32200.0,75.4
ORD00306,2026-06-18,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,3,103900.0,9000,27000,0.16,16624.0,60276.0,58.0
ORD00307,2026-06-18,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,32700.0,8800,8800,0.13,4251.0,19649.0,60.1
ORD00308,2026-06-18,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32000.0,8500,8500,0.16,5120.0,18380.0,57.4
ORD00309,2026-06-18,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,38700.0,9500,9500,0.0,0.0,29200.0,75.5
ORD00310,2026-06-18,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,33800.0,8800,8800,0.13,4394.0,20606.0,61.0
ORD00311,2026-06-18,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,75000.0,9500,19000,0.13,9750.0,46250.0,61.7
ORD00312,2026-06-18,Shopee,SKU003,Trà diếp cá rau má,Detox,2,78300.0,10500,21000,0.13,10179.0,47121.0,60.2
ORD00313,2026-06-18,Shopee,SKU003,Trà diếp cá rau má,Detox,3,124100.0,10500,31500,0.13,16133.0,76467.0,61.6
ORD00314,2026-06-18,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,40500.0,10500,10500,0.16,6480.0,23520.0,58.1
ORD00315,2026-06-18,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35800.0,9000,9000,0.16,5728.0,21072.0,58.9
ORD00316,2026-06-18,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,38200.0,11000,11000,0.0,0.0,27200.0,71.2
ORD00317,2026-06-18,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,31800.0,8800,8800,0.13,4134.0,18866.0,59.3
ORD00318,2026-06-18,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,85000.0,10500,21000,0.16,13600.0,50400.0,59.3
ORD00319,2026-06-18,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,3,97100.0,9000,27000,0.0,0.0,70100.0,72.2
ORD00320,2026-06-18,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35400.0,9800,9800,0.13,4602.0,20998.0,59.3
ORD00321,2026-06-18,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,64700.0,8800,17600,0.16,10352.0,36748.0,56.8
ORD00322,2026-06-18,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36300.0,9800,9800,0.13,4719.0,21781.0,60.0
ORD00323,2026-06-18,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,37200.0,11000,11000,0.16,5952.0,20248.0,54.4
ORD00324,2026-06-18,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,61700.0,8500,17000,0.0,0.0,44700.0,72.4
ORD00325,2026-06-19,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39700.0,10500,10500,0.13,5161.0,24039.0,60.6
ORD00326,2026-06-19,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,3,97900.0,9000,27000,0.0,0.0,70900.0,72.4
ORD00327,2026-06-19,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34500.0,9800,9800,0.16,5520.0,19180.0,55.6
ORD00328,2026-06-19,Đại lý,SKU006,Trà hoa đậu biếc,An thần,1,32200.0,8800,8800,0.0,0.0,23400.0,72.7
ORD00329,2026-06-19,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,60000.0,8500,17000,0.13,7800.0,35200.0,58.7
ORD00330,2026-06-19,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,3,102300.0,9000,27000,0.0,0.0,75300.0,73.6
ORD00331,2026-06-19,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,79600.0,11000,22000,0.0,0.0,57600.0,72.4
ORD00332,2026-06-19,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,65000.0,8800,17600,0.0,0.0,47400.0,72.9
ORD00333,2026-06-19,Đại lý,SKU003,Trà diếp cá rau má,Detox,2,77900.0,10500,21000,0.0,0.0,56900.0,73.0
ORD00334,2026-06-19,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41400.0,10500,10500,0.13,5382.0,25518.0,61.6
ORD00335,2026-06-19,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,67900.0,9000,18000,0.13,8827.0,41073.0,60.5
ORD00336,2026-06-20,Shopee,SKU003,Trà diếp cá rau má,Detox,3,127900.0,10500,31500,0.13,16627.0,79773.0,62.4
ORD00337,2026-06-20,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,65400.0,8800,17600,0.0,0.0,47800.0,73.1
ORD00338,2026-06-20,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,110000.0,9800,29400,0.16,17600.0,63000.0,57.3
ORD00339,2026-06-20,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,3,112900.0,11000,33000,0.13,14677.0,65223.0,57.8
ORD00340,2026-06-20,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,53300.0,15000,15000,0.16,8528.0,29772.0,55.9
ORD00341,2026-06-20,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,3,111500.0,11000,33000,0.0,0.0,78500.0,70.4
ORD00342,2026-06-20,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,3,101700.0,9000,27000,0.16,16272.0,58428.0,57.5
ORD00343,2026-06-20,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.13,6864.0,30936.0,58.6
ORD00344,2026-06-20,Đại lý,SKU004,Trà cà leo gai giảm cân,Detox,1,54700.0,15000,15000,0.0,0.0,39700.0,72.6
ORD00345,2026-06-20,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,35200.0,9500,9500,0.13,4576.0,21124.0,60.0
ORD00346,2026-06-20,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,36000.0,9500,9500,0.13,4680.0,21820.0,60.6
ORD00347,2026-06-20,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,73200.0,9800,19600,0.0,0.0,53600.0,73.2
ORD00348,2026-06-20,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,56100.0,15000,15000,0.13,7293.0,33807.0,60.3
ORD00349,2026-06-20,Shopee,SKU005,Trà hoa cúc an thần,An thần,3,109800.0,9500,28500,0.13,14274.0,67026.0,61.0
ORD00350,2026-06-20,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35300.0,9800,9800,0.16,5648.0,19852.0,56.2
ORD00351,2026-06-21,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,3,119700.0,11000,33000,0.0,0.0,86700.0,72.4
ORD00352,2026-06-21,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,67000.0,9800,19600,0.0,0.0,47400.0,70.7
ORD00353,2026-06-21,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.16,8448.0,29352.0,55.6
ORD00354,2026-06-21,Shopee,SKU003,Trà diếp cá rau má,Detox,2,79100.0,10500,21000,0.13,10283.0,47817.0,60.5
ORD00355,2026-06-21,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32400.0,8500,8500,0.0,0.0,23900.0,73.8
ORD00356,2026-06-21,Shopee,SKU006,Trà hoa đậu biếc,An thần,3,103800.0,8800,26400,0.13,13494.0,63906.0,61.6
ORD00357,2026-06-21,Shopee,SKU003,Trà diếp cá rau má,Detox,2,78500.0,10500,21000,0.13,10205.0,47295.0,60.2
ORD00358,2026-06-21,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,3,96500.0,8500,25500,0.13,12545.0,58455.0,60.6
ORD00359,2026-06-21,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,59200.0,8500,17000,0.0,0.0,42200.0,71.3
ORD00360,2026-06-21,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,67100.0,8800,17600,0.13,8723.0,40777.0,60.8
ORD00361,2026-06-21,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,39100.0,11000,11000,0.0,0.0,28100.0,71.9
ORD00362,2026-06-21,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,81600.0,11000,22000,0.13,10608.0,48992.0,60.0
ORD00363,2026-06-21,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,78100.0,9500,19000,0.13,10153.0,48947.0,62.7
ORD00364,2026-06-21,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,81900.0,10500,21000,0.16,13104.0,47796.0,58.4
ORD00365,2026-06-21,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32300.0,8500,8500,0.13,4199.0,19601.0,60.7
ORD00366,2026-06-21,Shopee,SKU003,Trà diếp cá rau má,Detox,3,122600.0,10500,31500,0.13,15938.0,75162.0,61.3
ORD00367,2026-06-21,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,109400.0,9800,29400,0.13,14222.0,65778.0,60.1
ORD00368,2026-06-21,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30400.0,8500,8500,0.0,0.0,21900.0,72.0
ORD00369,2026-06-21,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,2,59500.0,8500,17000,0.0,0.0,42500.0,71.4
